PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;OPLEIDINGSFASE ACTUEEL;2013 MAN;2013 VROUW;2014 MAN;2014 VROUW;2015 MAN;2015 VROUW;2016 MAN;2016 VROUW;2017 MAN;2017 VROUW
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60813;M Letterkunde;deeltijd onderwijs;master;2;6;1;10;2;7;1;4;1;5
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60813;M Letterkunde;voltijd onderwijs;master;27;61;27;63;21;65;23;67;24;63
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60814;M Letterkunde (research);voltijd onderwijs;master;8;16;9;26;8;21;7;16;13;20
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60815;M Taalwetenschappen;deeltijd onderwijs;master;1;7;4;7;4;8;0;10;0;11
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60815;M Taalwetenschappen;voltijd onderwijs;master;17;38;15;46;10;50;17;56;21;54
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60816;M Taalwetenschappen;duaal onderwijs;master;1;20;3;31;3;32;1;30;5;34
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60817;M Taalwetenschappen (research);voltijd onderwijs;master;3;18;3;17;6;11;5;21;6;26
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60821;M Oudheidstudies;deeltijd onderwijs;master;2;0;1;1;2;0;2;0;3;1
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60821;M Oudheidstudies;voltijd onderwijs;master;10;7;9;10;7;7;7;7;10;5
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;deeltijd onderwijs;master;11;16;9;6;10;9;10;8;11;5
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;voltijd onderwijs;master;51;41;49;39;55;33;71;34;61;24
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60823;M Filosofie;deeltijd onderwijs;master;0;0;0;0;0;0;1;1;1;1
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60823;M Filosofie;voltijd onderwijs;master;11;10;21;7;17;18;20;13;18;14
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;deeltijd onderwijs;master;3;4;1;4;1;4;0;4;1;3
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;voltijd onderwijs;master;12;17;14;23;11;17;14;20;14;14
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60827;M Theologie & Religiewetenschappen (research);voltijd onderwijs;master;6;5;8;7;9;13;6;12;5;7
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60828;M Kunst- & cultuurwetenschappen;duaal onderwijs;master;3;8;4;12;7;10;10;17;11;18
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60829;M Kunst- & cultuurwetenschappen (research);voltijd onderwijs;master;22;40;34;58;27;57;21;82;28;88
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60830;M Mediastudies;voltijd onderwijs;master;71;106;74;100;79;126;51;103;59;114
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60831;M Mediastudies;duaal onderwijs;master;14;45;20;50;27;43;25;41;24;46
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60832;M Mediastudies (research);voltijd onderwijs;master;3;10;12;19;14;22;17;14;20;21
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60833;M Communicatie- & Informatiewetenschappen;duaal onderwijs;master;1;24;2;19;3;19;4;21;3;22
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60834;M Communicatie- & Informatiewetenschappen (research);voltijd onderwijs;master;3;5;4;2;5;4;6;8;7;9
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60835;M Erfgoedstudies;deeltijd onderwijs;master;1;1;1;3;3;4;2;4;4;3
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60835;M Erfgoedstudies;duaal onderwijs;master;18;55;26;67;28;68;24;85;30;106
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60836;M Erfgoedstudies;duaal onderwijs;master;1;10;0;14;0;12;2;13;3;11
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60842;M Midden-Oosten Studies;voltijd onderwijs;master;4;25;5;18;10;19;13;20;13;26
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60849;M Neerlandistiek;deeltijd onderwijs;master;2;1;1;0;2;0;2;1;2;2
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60849;M Neerlandistiek;voltijd onderwijs;master;8;34;6;27;6;24;4;16;5;15
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60850;M Neerlandistiek;duaal onderwijs;master;9;34;10;42;10;37;10;43;7;40
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60851;M Neerlandistiek (research);voltijd onderwijs;master;3;8;4;12;3;8;1;5;2;6
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);66034;M Geschiedenis;deeltijd onderwijs;master;33;15;27;11;22;6;28;11;25;14
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);66034;M Geschiedenis;voltijd onderwijs;master;167;175;153;158;148;163;151;166;153;149
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);67084;M Wijsbegeerte van een Bepaald Wetenschapsgebied;deeltijd onderwijs;master;1;0;0;0;0;0;0;0;0;0
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);67084;M Wijsbegeerte van een Bepaald Wetenschapsgebied;voltijd onderwijs;master;6;3;0;0;0;0;0;0;0;0
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;economie;n.v.t. (economie);60046;M Finance;voltijd onderwijs;master;139;37;89;31;99;37;118;46;135;49
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;economie;n.v.t. (economie);60047;M Accounting and Control;deeltijd onderwijs;master;304;138;291;126;224;113;187;111;207;112
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;economie;n.v.t. (economie);60047;M Accounting and Control;voltijd onderwijs;master;69;46;71;40;59;42;57;42;43;40
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;economie;n.v.t. (economie);60048;M Marketing;voltijd onderwijs;master;81;105;74;99;81;125;74;89;59;105
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;economie;n.v.t. (economie);60162;M Tinbergen Institute Master of Philosophy in Economics (research);voltijd onderwijs;master;7;4;12;4;9;5;9;5;10;6
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;economie;n.v.t. (economie);60444;M Spatial, Transport and Environmental Economics;voltijd onderwijs;master;26;18;28;12;19;11;17;5;21;15
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;economie;n.v.t. (economie);60644;M Business Administration;voltijd onderwijs;master;575;394;479;355;409;291;355;315;350;364
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;economie;n.v.t. (economie);65006;M Entrepreneurship (joint degree);voltijd onderwijs;master;0;0;39;7;32;17;1;0;19;5
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;economie;n.v.t. (economie);66401;M Economics;voltijd onderwijs;master;28;21;25;23;22;17;25;13;26;23
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;economie;n.v.t. (economie);66833;M Econometrics and Operations Research;voltijd onderwijs;master;44;23;65;32;49;24;60;20;72;40
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60045;M Environment and Resource Management;voltijd onderwijs;master;39;48;41;40;22;46;42;53;25;62
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60049;M Social and Cultural Anthropology;deeltijd onderwijs;master;2;1;0;0;0;0;0;0;0;0
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60049;M Social and Cultural Anthropology;voltijd onderwijs;master;7;32;5;34;6;32;6;32;6;26
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60050;M Culture, Organization and Management;voltijd onderwijs;master;31;120;25;90;29;105;25;88;20;79
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60052;M Beleid, Communicatie en Organisatie;voltijd onderwijs;master;101;143;103;125;120;178;118;147;104;147
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60053;M Social Psychology: Regulation of Social Behaviour (research);voltijd onderwijs;master;7;24;5;22;9;20;17;22;10;35
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60203;M Political Science;voltijd onderwijs;master;35;29;35;31;33;27;29;24;42;31
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60260;M Psychologie;voltijd onderwijs;master;64;397;75;460;82;469;96;461;116;483
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60332;M Social Research (research);voltijd onderwijs;master;1;7;0;0;0;0;0;0;0;0
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60510;M Cognitive Neuropsychology (research);voltijd onderwijs;master;10;41;14;47;16;50;13;61;16;61
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60513;M Clinical and Developmental Psychopathology (research);voltijd onderwijs;master;7;22;8;22;7;21;3;27;5;25
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);65008;M Business in Society (research) (joint degree);voltijd onderwijs;master;0;0;0;0;0;1;0;0;0;1
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66469;M Criminologie;deeltijd onderwijs;master;3;5;2;6;4;6;2;3;6;3
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66469;M Criminologie;voltijd onderwijs;master;21;68;43;128;61;203;53;196;46;192
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66601;M Sociologie;voltijd onderwijs;master;7;19;13;17;10;21;15;30;17;33
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66607;M Pedagogische Wetenschappen;deeltijd onderwijs;master;3;24;3;23;4;22;6;21;4;20
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66607;M Pedagogische Wetenschappen;voltijd onderwijs;master;7;163;7;174;14;167;14;149;15;139
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66615;M Communicatiewetenschap;voltijd onderwijs;master;64;105;55;134;53;171;45;146;39;144
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66627;M Bestuurskunde;deeltijd onderwijs;master;56;39;40;32;46;34;59;35;60;26
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66627;M Bestuurskunde;voltijd onderwijs;master;54;45;45;46;42;56;50;65;75;72
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);60368;M Lifestyle and Chronic Disorders (research);voltijd onderwijs;master;3;10;0;2;0;0;0;0;0;0
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);60811;M Oncology;voltijd onderwijs;master;23;43;24;44;22;46;21;52;20;60
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);60812;M Human Movement Sciences: Sport, Exercise and Health (research);voltijd onderwijs;master;14;35;15;29;14;20;16;21;15;19
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);66551;M Geneeskunde;voltijd onderwijs;master;345;725;349;733;404;742;358;676;351;705
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);66586;M Cardiovascular Research (research);voltijd onderwijs;master;8;23;6;21;4;26;4;24;4;27
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);66588;M Tandheelkunde;voltijd onderwijs;master;71;111;76;127;77;125;73;132;80;145
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);66851;M Health Sciences;voltijd onderwijs;master;29;217;33;179;24;188;27;160;27;178
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);66903;M Global Health (research);voltijd onderwijs;master;2;30;5;35;5;40;7;29;8;44
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);66950;M Human Movement Sciences: Sport, Exercise and Health;voltijd onderwijs;master;114;111;119;115;111;119;118;147;129;153
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);66990;M Biomedical Sciences;voltijd onderwijs;master;44;95;43;110;40;90;29;76;29;70
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);69317;M Musculoskeletal Physiotherapy Sciences;voltijd onderwijs;master;0;0;0;0;5;6;6;10;10;9
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);60106;M Bioinformatics;voltijd onderwijs;master;39;18;42;21;43;21;40;25;47;30
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);60202;M Physics;voltijd onderwijs;master;36;21;47;23;47;14;21;4;9;1
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);60255;M Information Sciences;voltijd onderwijs;master;54;12;51;8;66;12;49;21;51;20
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);60300;M Computer Science;voltijd onderwijs;master;125;27;119;22;120;18;57;11;33;5
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);60607;M Ecology;voltijd onderwijs;master;21;32;28;24;22;16;20;15;11;14
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);60616;M Biomolecular Sciences;voltijd onderwijs;master;62;78;66;64;52;56;50;56;50;61
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);60800;M Medical Natural Sciences;voltijd onderwijs;master;21;19;23;19;19;26;21;22;19;26
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);60801;M Stochastics and Financial Mathematics;voltijd onderwijs;master;12;1;11;0;11;1;8;4;9;7
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);60802;M Parallel and Distributed Computer Systems;voltijd onderwijs;master;23;9;22;7;14;4;18;8;19;5
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);60803;M Management, Policy Analysis and Entrepreneurship in the Health and Life Sciences;voltijd onderwijs;master;77;154;83;189;79;200;72;192;73;199
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);60806;M Neurosciences (research);voltijd onderwijs;master;43;63;32;67;28;66;33;84;34;86
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);60807;M Hydrology;voltijd onderwijs;master;37;24;28;26;25;20;34;12;43;15
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);65000;M Geosciences of Basins and Lithosphere (research) (joint degree);voltijd onderwijs;master;2;1;0;1;0;0;0;0;0;0
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);65012;M Chemistry (joint degree);deeltijd onderwijs;master;0;0;0;0;0;0;0;0;2;0
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);65012;M Chemistry (joint degree);voltijd onderwijs;master;0;0;0;0;0;0;0;1;24;19
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);65014;M Computer Science (joint degree);voltijd onderwijs;master;0;0;0;0;0;0;3;0;95;9
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);65015;M Computational Science (joint degree);voltijd onderwijs;master;0;0;0;0;0;0;0;0;2;1
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);65016;M Physics and Astronomy (joint degree);voltijd onderwijs;master;0;0;0;0;0;0;2;0;21;8
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);66856;M Business Analytics;deeltijd onderwijs;master;6;0;4;0;3;0;0;0;0;0
Noord-Holland;0363;AMSTERDAM;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);66856;M Business Analytics;duaal onderwijs;master;11;2;17;8;17;10;22;15;34;18
